ticker,fpedats,mean_forecast,std_forecast,num_analysts,actual_eps,anndats_act,SUE
COST,2014-11-30,1.0783333333333334,0.030184379639037678,63,1.12,2014-12-10,1.3804049367567235
COST,2015-02-28,1.1783882352941175,0.0262225339834923,85,1.25,2015-03-05,2.730924660102024
COST,2015-05-31,1.1738666666666666,0.033023903541650045,105,1.17,2015-05-27,-0.11708690530148896
COST,2015-08-31,1.68409375,0.04677091725407356,128,1.73,2015-09-29,0.9815127154899188
COST,2015-11-30,1.1725666666666665,0.04107216176329305,90,1.09,2015-12-08,-2.0102829537562306
COST,2016-02-29,1.3089181818181819,0.04725242226074678,110,1.24,2016-03-02,-1.458511088339129
COST,2016-05-31,1.2740387596899225,0.0472563492924454,129,1.24,2016-05-25,-0.7203002390064888
COST,2016-08-31,1.7891764705882354,0.06447950690836197,153,1.77,2016-09-29,-0.29740411345714657
COST,2016-11-30,1.2007222222222222,0.05098114045719374,72,1.17,2016-12-07,-0.6026193597614435
COST,2017-02-28,1.3684455445544554,0.03587798078140002,101,1.17,2017-03-02,-5.531123553567828
COST,2017-05-31,1.3428655462184873,0.05318498647107022,119,1.4,2017-05-25,1.0742590639294547
COST,2017-08-31,1.9880137931034483,0.06222405597325244,145,2.08,2017-10-05,1.478306186534881
COST,2017-11-30,1.3164190476190476,0.042100333671339155,105,1.36,2017-12-14,1.0351688117527038
COST,2018-02-28,1.4251221374045802,0.05847182397080905,131,1.42,2018-03-07,-0.08760009619568836
COST,2018-05-31,1.6096258992805756,0.08827774625457371,139,1.7,2018-05-31,1.0237472585537601
COST,2018-08-31,2.281150326797386,0.11729375915790456,153,2.36,2018-10-04,0.6722409936274967
COST,2018-11-30,1.6085416666666665,0.061643784279932654,96,1.61,2018-12-13,0.02365742710913196
COST,2019-02-28,1.7036666666666667,0.05384196407737723,102,2.01,2019-03-07,5.689490318241291
COST,2019-05-31,1.8252636363636363,0.05316870799249617,110,1.89,2019-05-30,1.2175651070080542
COST,2019-08-31,2.527159663865546,0.06303644132943474,119,2.69,2019-10-03,2.583272987817226
COST,2019-11-30,1.7273108108108108,0.05335457143004964,74,1.73,2019-12-12,0.05040222640931151
COST,2020-02-29,2.054271028037383,0.0687543576791796,107,2.1,2020-03-05,0.6651065256982952
COST,2020-05-31,2.0199552238805967,0.14017088741701267,134,1.89,2020-05-28,-0.9271199339273355
COST,2020-08-31,2.8142329545454547,0.14107131831328948,176,3.04,2020-09-24,1.6003752439114842
COST,2020-11-30,1.9336390977443607,0.11961993717134582,133,2.3,2020-12-10,3.06270769671829
COST,2021-02-28,2.3296666666666663,0.12075543104090244,144,2.14,2021-03-04,-1.5706677954917163
COST,2021-05-31,2.231869822485207,0.15609069280875118,169,2.75,2021-05-27,3.319417501398546
COST,2021-08-31,3.328752747252747,0.20887573129736126,182,3.9,2021-09-23,2.7348665601271294
COST,2021-11-30,2.510624,0.15185873444028988,125,2.98,2021-12-09,3.0908725910958803
COST,2022-02-28,2.580769230769231,0.19057170076140367,143,2.92,2022-03-03,1.7800689602675421
COST,2022-05-31,2.91931875,0.14615462527403525,160,3.17,2022-05-26,1.7151783566888879
COST,2022-08-31,4.15282183908046,0.20573333485225637,174,4.2,2022-09-22,0.22931704749461557
COST,2022-11-30,3.1156465517241383,0.19272811461205924,116,3.1,2022-12-08,-0.08118458355509268
COST,2023-02-28,3.2290915492957746,0.2079483332219358,142,3.3,2023-03-02,0.34099071440282813
COST,2023-05-31,3.3589476744186046,0.11921395894045311,172,2.93,2023-05-25,-3.5981329554944326
COST,2023-08-31,4.745194285714286,0.25720823660733233,175,4.86,2023-09-26,0.4463531798205323
COST,2023-11-30,3.3530458715596327,0.14151438778580352,109,3.58,2023-12-14,1.6037530316979896
CSCO,2000-04-30,0.13137931034482758,0.002956998878006565,29,0.14,2000-05-09,2.91535100648533
CSCO,2000-07-31,0.14612244897959184,0.007235999853341009,49,0.16,2000-08-08,1.9178484385956165
CSCO,2000-10-31,0.16115384615384615,0.0098333469143757,65,0.18,2000-11-06,1.9165553712543204
CSCO,2001-01-31,0.1786458333333333,0.011663690096477445,96,0.18,2001-02-06,0.11610104996493832
CSCO,2001-04-30,0.13204878048780488,0.064699134468372,205,0.03,2001-05-08,-1.5772820042544953
CSCO,2001-07-31,0.1199537037037037,0.0752453208631618,216,0.02,2001-08-07,-1.3283710210429642
CSCO,2001-10-31,0.08847133757961784,0.07056698586245719,157,0.04,2001-11-05,-0.6868840575689856
CSCO,2002-01-31,0.08300546448087431,0.05893034603887112,183,0.09,2002-02-06,0.11869157385419064
CSCO,2002-04-30,0.067890625,0.029233039870645343,128,0.11,2002-05-07,1.4404719860244355
CSCO,2002-07-31,0.08825174825174825,0.02768827191884082,143,0.14,2002-08-06,1.8689592438247848
CSCO,2002-10-31,0.11234375,0.02441389739117398,128,0.14,2002-11-06,1.1328076610168023
CSCO,2003-01-31,0.128015873015873,0.01320726111015244,126,0.15,2003-02-04,1.6645485237834636
CSCO,2003-04-30,0.1348091603053435,0.011391707175239902,131,0.15,2003-05-06,1.3334998399251405
CSCO,2003-07-31,0.14372727272727273,0.010480133316356569,110,0.15,2003-08-05,0.5985350647149958
CSCO,2003-10-31,0.14819277108433737,0.010017615985469018,83,0.17,2003-11-05,2.176888088672491
CSCO,2004-01-31,0.16416666666666668,0.01144878885975019,108,0.18,2004-02-03,1.3829701575681594
CSCO,2004-04-30,0.17313131313131314,0.013450321644470941,99,0.19,2004-05-11,1.2541474705641051
CSCO,2004-07-31,0.18830357142857143,0.014387707018705705,112,0.21,2004-08-10,1.5079837630291375
CSCO,2004-10-31,0.2006395348837209,0.010341137485161099,86,0.21,2004-11-09,0.905167843451533
CSCO,2005-01-31,0.2149864864864865,0.008160199506094624,74,0.22,2005-02-08,0.6143861445751484
CSCO,2005-04-30,0.22082432432432433,0.007522310392877813,74,0.23,2005-05-10,1.2197948763671442
CSCO,2005-07-31,0.23722500000000002,0.010474773795932263,80,0.25,2005-08-09,1.2195967425054066
CSCO,2005-10-31,0.23953488372093024,0.011051428094481569,86,0.25,2005-11-09,0.9469469637408604
CSCO,2006-01-31,0.24563829787234043,0.014851125777413463,94,0.26,2006-02-07,0.967044676808392
CSCO,2006-04-30,0.2534404761904762,0.020442897956966487,84,0.29,2006-05-09,1.7883728562596033
CSCO,2006-07-31,0.2755529411764706,0.020459894499072203,85,0.3,2006-08-08,1.1948770715625137
CSCO,2006-10-31,0.2787654320987654,0.018599913712795978,81,0.31,2006-11-08,1.6792856345213298
CSCO,2007-01-31,0.2929069767441861,0.021191911835013427,86,0.33,2007-02-06,1.7503386926387912
CSCO,2007-04-30,0.3169512195121951,0.02058940302711438,82,0.34,2007-05-08,1.1194487017157195
CSCO,2007-07-31,0.344320987654321,0.0193609317702518,81,0.36,2007-08-07,0.8098273642888346
CSCO,2007-10-31,0.3584615384615385,0.014869974403582462,52,0.4,2007-11-07,2.793445396143662
CSCO,2008-01-31,0.375,0.013932610920384723,52,0.38,2008-02-06,0.3588702812826369
CSCO,2008-04-30,0.3767605633802817,0.022663668085873487,71,0.38,2008-05-06,0.1429352304068331
CSCO,2008-07-31,0.3962564102564103,0.024295494690807648,78,0.4,2008-08-05,0.15408575915954276
CSCO,2008-10-31,0.39095890410958906,0.018646148214223442,73,0.42,2008-11-05,1.557484986001459
CSCO,2009-01-31,0.3612264150943396,0.05314316387858417,106,0.32,2009-02-04,-0.7757613978070504
CSCO,2009-04-30,0.3277272727272727,0.07131898999908748,132,0.3,2009-05-06,-0.38877825846422503
CSCO,2009-07-31,0.32962025316455695,0.07277822586766632,158,0.31,2009-08-05,-0.26958960500401236
CSCO,2009-10-31,0.29782258064516126,0.03718904646567271,124,0.36,2009-11-04,1.6719283031962513
CSCO,2010-01-31,0.3130147058823529,0.03234810322314239,136,0.4,2010-02-03,2.6890384736813973
CSCO,2010-04-30,0.3458503401360544,0.03383771781819502,147,0.42,2010-05-12,2.1913315863185736
CSCO,2010-07-31,0.3860416666666666,0.030040037386026043,144,0.43,2010-08-11,1.4633248543752417
CSCO,2010-10-31,0.3980851063829787,0.0239617222615279,141,0.42,2010-11-10,0.9145792350747275
CSCO,2011-01-31,0.3972,0.04352149819766243,150,0.37,2011-02-09,-0.6249784848045726
CSCO,2011-04-30,0.40519736842105264,0.03880619863670713,152,0.42,2011-05-11,0.3814501831917492
CSCO,2011-07-31,0.4206962025316456,0.03910002017702898,158,0.4,2011-08-10,-0.5293143696075239
CSCO,2011-10-31,0.4064968152866242,0.027824224873167436,157,0.43,2011-11-09,0.844702226944742
CSCO,2012-01-31,0.419937106918239,0.020607754941502077,159,0.47,2012-02-08,2.4293230011649176
CSCO,2012-04-30,0.4446385542168675,0.023731875157751506,166,0.48,2012-05-09,1.4900401063159328
CSCO,2012-07-31,0.46799999999999997,0.022441281405283228,145,0.47,2012-08-15,0.08912147055600635
CSCO,2012-10-31,0.465,0.018413930804749977,152,0.48,2012-11-13,0.8146006498585638
CSCO,2013-01-31,0.47841772151898737,0.018700528004355912,158,0.51,2013-02-13,1.6888442119739175
CSCO,2013-04-30,0.48777777777777775,0.01492182357198512,153,0.51,2013-05-15,1.4892430616820334
CSCO,2013-07-31,0.5117424242424242,0.017495744831471382,132,0.52,2013-08-14,0.47197623405675493
CSCO,2013-10-31,0.5061401869158879,0.01328742390108019,107,0.53,2013-11-13,1.7956688415857984
CSCO,2014-01-31,0.5006851851851852,0.034144456220880005,108,0.47,2014-02-12,-0.8986871832628767
CSCO,2014-04-30,0.5062672413793103,0.029765564509760416,116,0.51,2014-05-14,0.1254052688792669
CSCO,2014-07-31,0.524109375,0.021487309704717725,128,0.55,2014-08-13,1.2049263195715723
CSCO,2014-10-31,0.5197142857142858,0.0196080850053924,119,0.54,2014-11-12,1.0345586670057523
CSCO,2015-01-31,0.5210166666666667,0.021179101532801052,120,0.53,2015-02-11,0.42416026569495596
CSCO,2015-04-30,0.5316509433962264,0.020261172087014643,106,0.54,2015-05-13,0.4120717482639865
CSCO,2015-07-31,0.5626857142857143,0.019155896002232584,105,0.59,2015-08-12,1.4258944458198246
CSCO,2015-10-31,0.5577065217391305,0.015263644980751546,92,0.59,2015-11-12,2.115712092465048
CSCO,2016-01-31,0.5501274509803922,0.016835647922278422,102,0.57,2016-02-10,1.1803851631579119
CSCO,2016-04-30,0.5605304347826087,0.019019067873893323,115,0.57,2016-05-18,0.49789849219633736
CSCO,2016-07-31,0.5938421052631578,0.01892069099533723,114,0.63,2016-08-17,1.9110240078310476
CSCO,2016-10-31,0.5902291666666667,0.018738914851841357,96,0.61,2016-11-16,1.0550682091065982
CSCO,2017-01-31,0.5773666666666667,0.01709816338122995,90,0.57,2017-02-15,-0.43084549506374087
CSCO,2017-04-30,0.5898461538461538,0.022291963213939416,91,0.6,2017-05-17,0.4554935810901063
CSCO,2017-07-31,0.6213777777777778,0.022106269270812173,90,0.61,2017-08-16,-0.5146855689847393
CSCO,2017-10-31,0.6054457831325301,0.017055328194029412,83,0.61,2017-11-15,0.26702604697247817
CSCO,2018-01-31,0.5890833333333333,0.014795968462081933,84,0.63,2018-02-14,2.765392936023422
CSCO,2018-04-30,0.6251976744186046,0.025114242393483106,86,0.66,2018-05-16,1.3857605193149787
CSCO,2018-07-31,0.6664090909090908,0.029652251320253148,88,0.7,2018-08-15,1.1328282877450784
CSCO,2018-10-31,0.6894651162790697,0.032548135457365714,86,0.75,2018-11-14,1.8598571890615359
CSCO,2019-01-31,0.7049888888888889,0.02494015058316823,90,0.73,2019-02-13,1.0028452325380406
CSCO,2019-04-30,0.7552820512820513,0.022731006020381812,78,0.78,2019-05-15,1.0874111201143204
CSCO,2019-07-31,0.8020375,0.02068353699277872,80,0.83,2019-08-14,1.3519206125027166
CSCO,2019-10-31,0.8144021739130435,0.0187856970273819,92,0.84,2019-11-13,1.3626231728130864
CSCO,2020-01-31,0.8011075268817204,0.03142813139100459,93,0.77,2020-02-12,-0.9897988046029363
CSCO,2020-04-30,0.8007565217391305,0.06796588299252405,115,0.79,2020-05-13,-0.15826354731996364
CSCO,2020-07-31,0.7992017543859649,0.08150597782784796,114,0.8,2020-08-12,0.009793706367417531
CSCO,2020-10-31,0.7799423076923078,0.06565115619077834,104,0.76,2020-11-12,-0.3037617134168453
CSCO,2021-01-31,0.7545789473684211,0.040202301973724854,95,0.79,2021-02-08,0.881070259477409
CSCO,2021-04-30,0.8071304347826087,0.03192959885944964,92,0.83,2021-05-19,0.7162496878855386
CSCO,2021-07-31,0.8418192771084336,0.0354793463032396,83,0.84,2021-08-18,-0.05127707519987598
CSCO,2021-10-31,0.8262179487179488,0.03366552340106215,78,0.82,2021-11-17,-0.1846978181171756
CSCO,2022-01-31,0.8175696202531645,0.03072027792021045,79,0.84,2022-02-16,0.7301489851456989
CSCO,2022-04-30,0.8675526315789474,0.023309165428698993,76,0.87,2022-05-18,0.10499596944124666
CSCO,2022-07-31,0.8921481481481481,0.05002627087618839,81,0.83,2022-08-17,-1.2423102313974312
CSCO,2022-10-31,0.8622285714285715,0.04012197757945307,70,0.86,2022-11-16,-0.05554490488805681
CSCO,2023-01-31,0.8657333333333332,0.03290704899977935,75,0.88,2023-02-15,0.4335443955111995
CSCO,2023-04-30,0.9215285714285715,0.0401921909743785,70,1.0,2023-05-17,1.9524048495254234
CSCO,2023-07-31,0.997421052631579,0.05839526536923925,76,1.14,2023-08-16,2.441618279613589
CSCO,2023-10-31,0.9847866666666666,0.04520951028069012,75,1.11,2023-11-15,2.7696237485415676
CVX,2001-12-31,0.4882558139534884,0.07161307842222275,43,0.235,2002-01-29,-3.5364464080194997
CVX,2002-03-31,0.37829268292682927,0.08902674988519999,41,0.44,2002-04-25,0.6931323130715468
CVX,2002-06-30,0.5886708860759494,0.11913068901248501,79,0.58,2002-07-30,-0.07278465480075197
CVX,2002-09-30,0.6058411214953271,0.08443062905876449,107,0.585,2002-10-31,-0.2468431388900528
CVX,2002-12-31,0.635179856115108,0.10745138784912825,139,0.5,2003-01-31,-1.2580559341393809
CVX,2003-03-31,0.795223880597015,0.16226482477872517,67,1.015,2003-05-02,1.354428599683794
CVX,2003-06-30,0.7075882352941176,0.0755874287415143,85,0.805,2003-08-01,1.288729704498887
CVX,2003-09-30,0.6696902654867256,0.11239336848494742,113,0.92,2003-10-31,2.227086329802437
CVX,2003-12-31,0.6544573643410853,0.10688274882376503,129,0.775,2004-01-30,1.127802540498589
CVX,2004-03-31,0.836103896103896,0.1733808998476737,77,1.23,2004-04-30,2.2718540752883802
CVX,2004-06-30,0.9902293577981651,0.2780956947283354,109,1.53,2004-07-30,1.9409528893610637
CVX,2004-09-30,1.003984962406015,0.26780869995606527,133,1.28,2004-10-29,1.0306425356579751
CVX,2004-12-31,1.0586601307189543,0.31601549269563833,153,1.56,2005-01-28,1.5864407944198404
CVX,2005-03-31,1.2970731707317074,0.23052135117029382,82,1.28,2005-04-29,-0.07406329454964374
CVX,2005-06-30,1.426388888888889,0.24787680967082348,108,1.76,2005-07-29,1.3458746364943999
CVX,2005-09-30,1.5806434108527132,0.36253551115825217,129,1.64,2005-10-28,0.16372627596576783
CVX,2005-12-31,1.6725664335664334,0.4025438574555811,143,1.86,2006-01-27,0.46562272150494594
CVX,2006-03-31,1.8126027397260274,0.2264216040270173,73,1.8,2006-04-28,-0.05566050015493895
CVX,2006-06-30,1.9983695652173912,0.19587098901641967,92,2.1,2006-07-28,0.5188641528434277
CVX,2006-09-30,1.939646017699115,0.20752766254310986,113,2.29,2006-10-27,1.6882278632522338
CVX,2006-12-31,1.8771641791044775,0.21401852193156592,134,1.74,2007-02-02,-0.6408986374942671
CVX,2007-03-31,1.7511363636363635,0.24888917266864435,88,1.86,2007-04-27,0.4373980402456917
CVX,2007-06-30,2.044,0.26107099516439775,125,2.27,2007-07-27,0.8656649117903221
CVX,2007-09-30,2.0765734265734266,0.20424751931917076,143,1.97,2007-11-02,-0.5217856595207303
CVX,2007-12-31,2.0515789473684207,0.2799269187104952,152,2.25,2008-02-01,0.7088316248598779
CVX,2008-03-31,2.3278431372549018,0.23232201726248788,102,2.48,2008-05-02,0.6549394867434563
CVX,2008-06-30,2.7553846153846155,0.4871991352080587,117,2.9,2008-08-01,0.29683013405519754
CVX,2008-09-30,3.045814516129032,0.6409797425478237,124,3.85,2008-10-31,1.254619187611795
CVX,2008-12-31,2.718671428571428,0.7765562647170691,140,2.13,2009-01-30,-0.7580538015309234
CVX,2009-03-31,1.8935096153846156,1.250333858290737,104,0.72,2009-05-01,-0.9385570162747223
CVX,2009-06-30,1.5353692307692308,0.822057893606809,130,0.87,2009-07-31,-0.8093946131335094
CVX,2009-09-30,1.4529583333333334,0.27909581468775874,144,1.72,2009-10-30,0.9568100007713201
CVX,2009-12-31,1.5490880503144655,0.2616849101459108,159,1.53,2010-01-29,-0.07294287738571675
CVX,2010-03-31,1.842648854961832,0.25302514085071653,131,2.36,2010-04-30,2.0446630058133324
CVX,2010-06-30,2.0719019607843134,0.32025936784659187,153,2.7,2010-07-30,1.9612167582762274
CVX,2010-09-30,2.2047499999999998,0.2697626125556824,144,1.87,2010-10-29,-1.2409058350548967
CVX,2010-12-31,2.299036231884058,0.24386041865615984,138,2.44,2011-01-28,0.5780510379369901
CVX,2011-03-31,2.5391590909090906,0.3570118528095324,132,3.09,2011-04-29,1.5429205074173982
CVX,2011-06-30,3.0071666666666665,0.5301870617339774,156,3.85,2011-07-29,1.5896904963633893
CVX,2011-09-30,3.202266272189349,0.4096167126670246,169,3.92,2011-10-28,1.7522081145993011
CVX,2011-12-31,3.2076382978723403,0.30371973258019425,188,2.58,2012-01-27,-2.066504841619464
CVX,2012-03-31,3.2039867549668877,0.2709194464966778,151,3.17,2012-04-27,-0.12544966928870685
CVX,2012-06-30,3.3052865497076023,0.2610812918147766,171,3.56,2012-07-27,0.9756097364230278
CVX,2012-09-30,3.1586632432432435,0.3389581665067213,185,2.57,2012-11-02,-1.7366840554690426
CVX,2012-12-31,3.132564864864865,0.33156833532029845,185,3.27,2013-02-01,0.41450018139510003
CVX,2013-03-31,2.98906,0.2886736392332453,170,3.18,2013-04-26,0.6614389887042051
CVX,2013-06-30,3.086721428571429,0.2325960162510282,182,2.77,2013-08-02,-1.3616803661401005
CVX,2013-09-30,3.070338709677419,0.2633137647554291,186,2.57,2013-11-01,-1.900161619511777
CVX,2013-12-31,2.987133333333333,0.28202478990844937,180,2.57,2014-01-31,-1.4790661965167764
CVX,2014-03-31,2.897980132450331,0.27376984178195296,151,2.36,2014-05-02,-1.9650817962586673
CVX,2014-06-30,2.8809625,0.2034922738168327,160,2.98,2014-08-01,0.4866892395587739
CVX,2014-09-30,2.814517441860465,0.25665473824724655,172,2.95,2014-10-31,0.5278786554449618
CVX,2014-12-31,2.4391516853932584,0.4575075739825304,178,1.85,2015-01-30,-1.2877419279964855
CVX,2015-03-31,1.6908443113772453,0.9060960677813197,167,0.76,2015-05-01,-1.0273130460178737
CVX,2015-06-30,1.515896551724138,0.7652207363655026,174,0.97,2015-07-31,-0.7133844207057586
CVX,2015-09-30,1.205005291005291,0.5326029467699427,189,1.09,2015-10-30,-0.21593063219563338
CVX,2015-12-31,0.8454031413612566,0.40708426619012633,191,0.26,2016-01-29,-1.4380392218053633
CVX,2016-03-31,0.48474172185430464,0.6161487316503612,151,-0.11,2016-04-29,-0.9652567493911451
CVX,2016-06-30,0.5649551282051282,0.4905075099612346,156,0.35,2016-07-29,-0.43823004508558155
CVX,2016-09-30,0.593493670886076,0.4328958884976369,158,0.49,2016-10-28,-0.2390728894313371
CVX,2016-12-31,0.7089937888198757,0.41029103233092995,161,0.21,2017-01-27,-1.2161947239865591
CVX,2017-03-31,0.998890756302521,0.39745639969636,119,1.23,2017-04-28,0.5814706817503423
CVX,2017-06-30,1.1079014084507042,0.34926261350091786,142,0.91,2017-07-28,-0.5666263745408985
CVX,2017-09-30,1.1197385620915032,0.3770305511012447,153,0.85,2017-10-27,-0.7154289255967213
CVX,2017-12-31,1.1416111111111111,0.33837201127224215,162,0.72,2018-02-02,-1.245998773733971
CVX,2018-03-31,1.3718384615384616,0.2754284274803192,130,1.9,2018-04-27,1.9175999488988051
CVX,2018-06-30,1.6514615384615383,0.3966252491950364,143,1.78,2018-07-27,0.3240803801556624
CVX,2018-09-30,1.8717551020408165,0.40497826073629706,147,2.11,2018-11-02,0.5882905850946831
CVX,2018-12-31,1.9472253521126763,0.43440702870321357,142,1.95,2019-02-01,0.0063872076278472445
CVX,2019-03-31,1.8183423423423424,0.48334453165597785,111,1.39,2019-04-26,-0.8862050034471407
CVX,2019-06-30,1.9530357142857144,0.4068948640250817,140,1.77,2019-08-02,-0.44983540090698165
CVX,2019-09-30,1.9468333333333332,0.40609486471745504,150,1.55,2019-11-01,-0.9771936752005822
CVX,2019-12-31,1.7808387096774192,0.4269885409191285,155,1.49,2020-01-31,-0.6811393791771662
CVX,2020-03-31,1.5029382716049382,0.6040049842597816,162,1.29,2020-05-01,-0.35254389807047315
CVX,2020-06-30,0.5996976744186047,1.3809613616367913,172,-1.59,2020-07-31,-1.5856328317710893
CVX,2020-09-30,0.46072571428571424,1.0966956923305367,175,0.11,2020-10-30,-0.31980221745961585
CVX,2020-12-31,0.35125136612021857,0.8261496566296098,183,-0.01,2021-01-29,-0.437271096370109
CVX,2021-03-31,0.617078125,0.3962675388577296,128,0.9,2021-04-30,0.7139668210410148
CVX,2021-06-30,1.1158533333333331,0.4810067237340917,150,1.71,2021-07-30,1.235214888586715
CVX,2021-09-30,1.5910828025477708,0.5613907520017767,157,2.96,2021-10-29,2.438439166607249
CVX,2021-12-31,2.094776536312849,0.742872654796308,179,2.56,2022-01-28,0.6262492779663734
CVX,2022-03-31,2.4427482517482515,0.7229417356038504,143,3.36,2022-04-29,1.2687768641349733
CVX,2022-06-30,3.371216560509554,1.375804563297658,157,5.82,2022-07-29,1.7798919300143703
CVX,2022-09-30,4.023526627218935,1.4192716360744122,169,5.56,2022-10-28,1.0825787916334486
CVX,2022-12-31,4.23559756097561,1.0978553589596711,164,4.09,2023-01-27,-0.13261998476154344
CVX,2023-03-31,4.090099337748344,0.7477745806053845,151,3.55,2023-04-28,-0.7222756051845064
CVX,2023-06-30,3.88003947368421,0.7699284638790229,152,3.08,2023-07-23,-1.0391088409090412
CVX,2023-09-30,3.8385843373493977,0.6838948985319627,166,3.05,2023-10-27,-1.1530782566768079
DD,2000-03-31,0.730625,0.04625563028792639,16,0.76,2000-04-25,0.6350578257641315
DD,2000-06-30,0.9186206896551724,0.07790672710413914,29,0.9,2000-07-26,-0.23901260324133267
DD,2000-09-30,0.6028571428571429,0.06327212138483908,35,0.51,2000-10-25,-1.4675838398456604
DD,2000-12-31,0.5867692307692308,0.090348417465175,65,0.47,2001-01-23,-1.2924324968308363
DD,2001-03-31,0.682,0.195867839438525,20,0.54,2001-04-24,-0.7249786407358012
DD,2001-06-30,0.599375,0.18135900977214203,48,0.41,2001-07-25,-1.044199569891395
DD,2001-09-30,0.3334,0.16827589105455384,50,0.12,2001-10-24,-1.268155519264594
DD,2001-12-31,0.35653061224489796,0.1751969251586169,49,0.12,2002-01-23,-1.350084266780092
DD,2002-03-31,0.5,0.08310635755865291,31,0.55,2002-04-23,0.6016386888898625
DD,2002-06-30,0.5602631578947368,0.0856923107372412,38,0.71,2002-07-24,1.7473778080789775
DD,2002-09-30,0.3158695652173913,0.06280750439792726,46,0.4,2002-10-23,1.3394965392922882
DD,2002-12-31,0.3442857142857143,0.04272001872658768,49,0.34,2003-01-28,-0.1003209833109689
DD,2003-03-31,0.5616216216216217,0.07080934941068139,37,0.61,2003-04-29,0.6832202072326989
DD,2003-06-30,0.6763414634146342,0.10709239229658139,41,0.62,2003-07-29,-0.5261014550744397
DD,2003-09-30,0.28982142857142856,0.12070235474736377,56,0.13,2003-10-22,-1.3240953658770205
DD,2003-12-31,0.30483333333333335,0.06328551569810535,60,0.29,2004-01-27,-0.23438749245710022
DD,2004-03-31,0.78075,0.11865458379856318,40,0.96,2004-04-27,1.5106875289732422
DD,2004-06-30,0.7609756097560976,0.06098380432741059,41,0.8,2004-07-27,0.6399140013369428
DD,2004-09-30,0.2792857142857143,0.05769528268930924,42,0.25,2004-10-26,-0.5075928727729565
DD,2004-12-31,0.32857142857142857,0.03537750619038701,42,0.37,2005-01-25,1.1710427299657613
DD,2005-03-31,1.0178947368421052,0.03599057706437763,19,0.96,2005-04-26,-1.6086081848186773
DD,2005-06-30,0.9508333333333333,0.03549852007529658,24,0.9,2005-07-26,-1.4319845792306198
DD,2005-09-30,0.3345294117647059,0.04878005860643321,51,0.33,2005-10-25,-0.09285375815658707
DD,2005-12-31,0.3183970588235294,0.1386380598285024,68,0.13,2006-01-24,-1.3589129785614407
DD,2006-03-31,0.8387179487179487,0.12697242732556022,39,0.93,2006-04-25,0.7189123907035508
DD,2006-06-30,0.9983673469387755,0.0780049928630509,49,1.01,2006-07-25,0.14912703192790916
DD,2006-09-30,0.45960784313725495,0.03405646982960658,51,0.49,2006-10-24,0.8924047916535376
DD,2006-12-31,0.4568333333333333,0.06400454609560133,60,0.45,2007-01-23,-0.10676324964677655
DD,2007-03-31,1.0395652173913044,0.029920844189227865,23,1.07,2007-04-24,1.0171766015763974
DD,2007-06-30,1.087,0.03640291765495042,30,1.04,2007-07-24,-1.2911053022039407
DD,2007-09-30,0.5308108108108108,0.025967755473362057,37,0.59,2007-10-23,2.279334047561635
DD,2007-12-31,0.5002272727272727,0.02501056859062218,44,0.57,2008-01-22,2.7897297504419307
DD,2008-03-31,1.213235294117647,0.06530676275878394,34,1.31,2008-04-22,1.481695031183244
DD,2008-06-30,1.105897435897436,0.041276854016057046,39,1.18,2008-07-22,1.7952570724924277
DD,2008-09-30,0.5569811320754717,0.047010019621859425,53,0.56,2008-10-21,0.06421754231994757
DD,2008-12-31,0.31922077922077924,0.2979657620466089,77,-0.28,2009-01-27,-2.0110390371865847
DD,2009-03-31,0.7508823529411766,0.29486892462490416,34,0.54,2009-04-21,-0.7151732018198764
DD,2009-06-30,0.7197916666666666,0.20679406534277742,48,0.61,2009-07-21,-0.5309227152369111
DD,2009-09-30,0.33821428571428575,0.08083894522403832,56,0.45,2009-10-20,1.3828200501121035
DD,2009-12-31,0.3406666666666667,0.07255311710919037,60,0.44,2010-01-26,1.3691118630208472
DD,2010-03-31,0.9934615384615385,0.10965189675303597,26,1.24,2010-04-27,2.2483738889964573
DD,2010-06-30,0.8502325581395349,0.11973161201089999,43,1.17,2010-07-27,2.6707018847399664
DD,2010-09-30,0.28192307692307694,0.06352515208332565,52,0.4,2010-10-26,1.8587428633313954
DD,2010-12-31,0.2620338983050848,0.07131232086361372,59,0.5,2011-01-25,3.3369563465762146
DD,2011-03-31,1.3250000000000002,0.0706682389762189,26,1.52,2011-04-21,2.759372567153127
DD,2011-06-30,1.3053658536585366,0.0715226384082554,41,1.37,2011-07-28,0.9036879480386054
DD,2011-09-30,0.5331914893617021,0.044920528036054175,47,0.69,2011-10-25,3.4907984721915994
DD,2011-12-31,0.45723684210526316,0.09634104261023996,76,0.35,2012-01-24,-1.1130961343142567
DD,2012-03-31,1.5816333333333332,0.06856181873685784,30,1.61,2012-04-19,0.41373853828964086
DD,2012-06-30,1.47686,0.046616984729882814,50,1.48,2012-07-24,0.06735742387016917
DD,2012-09-30,0.634974025974026,0.112319911299679,77,0.32,2012-10-23,-2.80425814380897
DD,2012-12-31,0.38956250000000003,0.18758300969521677,96,0.11,2013-01-22,-1.4903401990096585
DD,2013-03-31,1.566723404255319,0.10570379083483608,47,1.56,2013-04-23,-0.06360608453318824
DD,2013-06-30,1.3755357142857143,0.0942989921151944,84,1.28,2013-07-23,-1.0131149033810363
